HONR,6534,General Studies,00:28:20,15:23:14
JAPN,6535,Basics of Mathematics,05:48:43,20:52:10
ITAL,6536,General Studies,06:50:16,16:23:58
MUS,6537,Introduction,06:07:15,18:56:31
FINA,6538,Research,04:47:06,22:30:46
PHYS,6539,General Studies,09:15:37,12:20:30
DATS,6540,Intro II (Non-Majors),01:40:36,15:59:29
ENGL,6541,Research,10:24:07,23:55:33
ENGL,6542,Intro II (Majors),01:46:58,12:11:44
ENGL,6543,Intro II (Majors),05:44:55,16:58:16
ITAL,6544,Research,01:04:13,21:13:23
CNSL,6545,Intro II (Non-Majors),10:36:45,21:35:17
FREN,6546,Basics of Mathematics,03:21:10,21:27:01
CNSL,6547,Real World Applications,05:45:31,18:43:59
CNSL,6548,Special Topic I,06:58:07,17:17:16
BIO,6549,Intro II (Non-Majors),08:49:37,17:21:05
ENGL,6550,Introduction,05:21:19,16:49:40
CHEM,6551,Intro II (Majors),10:34:45,16:39:40
ECON,6552,Special Topic I,09:34:33,21:40:54
SPAN,6553,Special Topic I,03:44:06,23:36:28
HDEV,6554,Intro II (Majors),04:20:08,23:50:29
MUS,6555,Intro II (Majors),02:01:28,19:17:17
MUS,6556,Basics of Mathematics,08:53:40,12:59:55
HONR,6557,Real World Applications,10:13:22,18:18:22
CSCI,6558,Research,02:56:03,21:55:00
BIO,6559,Special Topic I,10:02:59,15:54:15
FINA,6560,General Studies,02:33:53,23:58:38
ACCY,6561,Basics of Mathematics,10:50:52,21:01:34
HONR,6562,Intro II (Non-Majors),09:32:06,17:11:39
MATH,6563,Research,00:39:17,23:20:13
ENGL,6564,Special Topic II,11:04:52,18:29:49
MUS,6565,Intro II (Non-Majors),10:36:21,21:29:41
BIO,6566,Intro II (Non-Majors),11:49:53,16:41:47
CNSL,6567,Basics of Mathematics,11:59:24,16:42:01
HDEV,6568,Intro II (Non-Majors),00:21:06,18:41:18
PHYS,6569,Basics of Mathematics,10:51:12,22:14:34
JAPN,6570,Special Topic II,06:04:43,22:40:03
CNSL,6571,Introduction,05:48:02,12:32:52
PHYS,6572,General Studies,10:27:40,18:40:21
JAPN,6573,Special Topic I,08:52:09,14:11:47
CNSL,6574,Special Topic I,02:56:47,17:13:54
MUS,6575,Introduction,09:36:39,16:39:26
BIOC,6576,Special Topic II,09:17:49,23:52:43
PHYS,6577,Research,01:57:37,15:02:59
SPAN,6578,Intro II (Majors),00:40:52,22:52:16
ACCY,6579,General Studies,08:47:27,20:20:12
DATS,6580,General Studies,09:24:37,15:23:19
DATS,6581,Real World Applications,02:27:31,18:55:12
DATS,6582,Real World Applications,02:33:48,19:41:19
HDEV,6583,Intro II (Majors),11:15:23,18:58:15
MAE,6584,Intro II (Majors),03:24:38,12:03:42
HDEV,6585,General Studies,10:38:39,13:18:57
CHEM,6586,Advanced Topics,00:23:13,18:52:39
ENGL,6587,Introduction,10:24:26,14:50:52
ACCY,6588,General Studies,02:17:45,16:44:29
CHEM,6589,Research,05:28:12,12:45:04
MUS,6590,Intro II (Majors),09:10:04,14:11:40
SPAN,6591,Intro II (Majors),10:01:49,14:11:28
CHEM,6592,Basics of Mathematics,04:49:18,21:09:55
MAE,6593,Intro II (Non-Majors),11:57:47,22:31:35
BIO,6594,Research,10:51:22,12:59:49
JAPN,6595,Intro II (Non-Majors),06:25:11,18:44:24
BIOC,6596,Intro II (Majors),02:02:06,23:59:36
FINA,6597,Advanced Topics,07:13:14,20:21:59
FINA,6598,Research,07:51:34,18:13:01
ENGL,6599,Special Topic II,11:56:22,16:41:43
FINA,6600,Introduction,07:44:16,15:08:13
CSCI,6601,Advanced Topics,06:01:15,13:28:22
ITAL,6602,Introduction,11:07:03,15:43:07
CHEM,6603,General Studies,08:02:16,23:10:28
MATH,6604,Intro II (Non-Majors),09:38:13,12:16:38
SPAN,6605,Intro II (Majors),02:00:48,15:31:40
ACCY,6606,Intro II (Majors),02:21:07,16:12:28
ITAL,6607,Real World Applications,09:42:11,17:26:57
ECON,6608,Intro II (Majors),05:26:58,21:43:21
SPAN,6609,General Studies,04:06:32,12:14:12
CSCI,6610,General Studies,00:17:19,19:33:19
ECON,6611,Introduction,11:38:40,23:30:38
ENGL,6612,Introduction,04:36:52,18:57:25
DATS,6613,Special Topic II,04:23:01,21:41:57
SPAN,6614,Real World Applications,08:18:46,19:29:09
MATH,6615,Research,09:33:44,22:29:55
DATS,6616,Advanced Topics,00:53:04,21:55:07
ITAL,6617,Real World Applications,06:35:57,18:04:18
CSCI,6618,Special Topic II,07:15:46,13:40:37
PHYS,6619,Advanced Topics,10:13:10,22:08:15
ECON,6620,Intro II (Majors),08:46:20,20:02:30
CNSL,6621,Special Topic II,09:13:38,22:16:54
ACCY,6622,Real World Applications,06:14:51,21:02:03
FINA,6623,Real World Applications,10:43:55,23:54:55
HONR,6624,Special Topic I,07:37:17,21:34:37
HONR,6625,Real World Applications,02:42:26,14:05:04
ACCY,6626,Intro II (Non-Majors),01:50:04,12:48:48
MAE,6627,Intro II (Majors),01:25:47,16:43:40
PHYS,6628,Real World Applications,08:18:36,20:11:30
ENGL,6629,Basics of Mathematics,09:16:22,13:07:18
MAE,6630,Special Topic I,07:30:35,21:23:47
HDEV,6631,Intro II (Non-Majors),02:27:24,12:13:20
CSCI,6632,Basics of Mathematics,11:12:59,22:12:55
ENGL,6633,General Studies,04:58:48,23:51:55
SPAN,6634,Real World Applications,06:33:25,15:17:19
ITAL,6635,Real World Applications,07:01:06,13:57:46
ECON,6636,Real World Applications,05:38:55,23:30:11
JAPN,6637,Introduction,07:29:02,12:11:01
FREN,6638,Real World Applications,01:27:17,13:45:03
ENGL,6639,Basics of Mathematics,01:54:57,19:19:24
SPAN,6640,Advanced Topics,07:16:57,12:34:10
MAE,6641,Intro II (Non-Majors),02:52:54,13:00:19
FREN,6642,Intro II (Majors),10:57:53,14:54:31
JAPN,6643,Introduction,07:34:03,14:50:18
DATS,6644,Research,07:17:16,17:22:55
CNSL,6645,Special Topic II,03:02:09,12:33:27
MAE,6646,Introduction,03:50:19,12:37:59
ENGL,6647,Intro II (Non-Majors),01:47:31,17:48:29
HDEV,6648,General Studies,10:07:13,20:16:10
CSCI,6649,Real World Applications,00:36:12,14:41:58
JAPN,6650,Basics of Mathematics,03:45:06,22:13:50
SPAN,6651,Basics of Mathematics,10:59:43,13:05:23
BIOC,6652,Intro II (Majors),06:29:31,13:52:29
CNSL,6653,General Studies,10:41:59,16:53:59
DATS,6654,Intro II (Majors),07:58:45,15:14:38
SPAN,6655,Research,08:39:41,16:29:28
ECON,6656,Research,04:29:36,18:54:07
PHYS,6657,Introduction,01:01:46,17:18:35
BIOC,6658,Advanced Topics,05:23:22,19:25:21
JAPN,6659,Introduction,02:40:24,14:06:59
HONR,6660,Basics of Mathematics,05:59:47,16:58:40
ECON,6661,Introduction,10:21:32,15:46:09
BIO,6662,Special Topic I,11:28:00,23:25:39
ACCY,6663,Special Topic I,09:40:49,18:36:24
ACCY,6664,Introduction,02:07:20,22:46:11
CHEM,6665,Introduction,04:33:53,15:49:59
BIOC,6666,Intro II (Non-Majors),05:51:22,16:13:37
ECON,6667,Special Topic I,06:25:07,17:18:11
HDEV,6668,Special Topic II,08:24:12,19:37:47
HONR,6669,Real World Applications,02:03:01,16:32:01
BIOC,6670,Real World Applications,07:13:01,14:35:39
SPAN,6671,Intro II (Majors),07:20:42,16:24:46
BIOC,6672,Intro II (Non-Majors),07:07:30,14:18:45
JAPN,6673,Research,06:35:57,23:04:48
MAE,6674,General Studies,01:26:58,21:08:01
FINA,6675,General Studies,01:13:46,18:03:08
PHYS,6676,Intro II (Majors),04:13:33,17:32:38
CNSL,6677,Advanced Topics,09:28:31,13:31:38
CSCI,6678,Intro II (Majors),11:35:35,17:38:52
ACCY,6679,Real World Applications,02:00:29,13:37:38
FREN,6680,Introduction,04:23:09,16:27:47
HONR,6681,Research,05:46:07,13:19:07
MUS,6682,Advanced Topics,08:53:28,12:22:36
ECON,6683,Basics of Mathematics,08:14:56,22:43:20
MATH,6684,Intro II (Non-Majors),07:57:52,14:53:34
BIO,6685,Research,01:54:40,13:37:38
ECON,6686,Real World Applications,11:42:24,15:16:55
CSCI,6687,Real World Applications,05:58:33,16:08:29
FREN,6688,Intro II (Non-Majors),08:38:25,13:27:11
CSCI,6689,Basics of Mathematics,05:56:59,16:34:35
FREN,6690,Introduction,04:33:18,15:34:35
HDEV,6691,Special Topic I,04:41:58,14:26:25
DATS,6692,Real World Applications,09:00:17,14:35:48
JAPN,6693,Advanced Topics,00:11:37,14:37:59
FINA,6694,General Studies,01:28:37,22:11:46
ECON,6695,Research,08:05:55,12:18:38
ENGL,6696,Special Topic II,11:02:47,18:02:17
FREN,6697,Advanced Topics,04:28:01,22:42:19
PHYS,6698,Basics of Mathematics,08:19:52,15:16:28
ACCY,6699,Advanced Topics,04:50:36,13:38:55
ACCY,6700,Special Topic I,00:12:35,21:26:27
ENGL,6701,Research,09:11:22,17:38:50
ACCY,6702,Intro II (Majors),09:56:18,20:53:34
MAE,6703,Special Topic II,04:45:55,19:14:03
MUS,6704,Special Topic II,01:58:16,19:19:14
FREN,6705,Basics of Mathematics,09:26:30,16:49:27
ITAL,6706,Basics of Mathematics,04:37:41,21:16:36
SPAN,6707,Intro II (Non-Majors),01:49:48,12:54:12
ENGL,6708,Research,09:53:04,20:07:16
MAE,6709,Intro II (Majors),10:43:45,20:03:02
BIOC,6710,Intro II (Majors),03:23:51,14:42:11
FREN,6711,Basics of Mathematics,10:42:04,18:04:25
HDEV,6712,Special Topic II,06:04:17,14:23:05
MAE,6713,Intro II (Non-Majors),03:57:36,22:21:05
HDEV,6714,Introduction,10:41:47,15:42:38
CNSL,6715,Advanced Topics,09:06:06,12:25:56
ECON,6716,Advanced Topics,05:01:53,20:10:28
FINA,6717,Introduction,05:09:19,19:34:45
CNSL,6718,Real World Applications,03:44:57,15:29:16
CHEM,6719,Intro II (Majors),10:54:40,22:52:33
MATH,6720,Advanced Topics,11:02:30,12:52:39
FINA,6721,Intro II (Non-Majors),03:48:27,12:55:16
CNSL,6722,Intro II (Non-Majors),06:19:58,18:05:59
ACCY,6723,Real World Applications,01:13:25,23:34:26
CSCI,6724,Advanced Topics,08:35:39,12:17:31
FINA,6725,Advanced Topics,11:33:02,19:12:23
MATH,6726,Special Topic II,07:34:16,22:33:36
ITAL,6727,Real World Applications,03:15:30,15:06:29
BIO,6728,General Studies,01:13:19,12:14:25
MAE,6729,Real World Applications,00:19:13,20:46:08
ENGL,6730,Research,11:14:08,22:38:19
CHEM,6731,General Studies,02:27:41,15:01:34
HDEV,6732,Real World Applications,04:33:34,14:32:31
CHEM,6733,Basics of Mathematics,01:25:23,12:20:33
ENGL,6734,Special Topic I,06:44:09,13:39:31
DATS,6735,Special Topic II,02:19:41,13:00:42
FREN,6736,General Studies,07:59:10,12:54:51
MUS,6737,Real World Applications,01:17:36,20:32:57
ECON,6738,Intro II (Majors),01:03:13,13:16:43
FINA,6739,Special Topic I,10:30:26,16:08:39
SPAN,6740,Special Topic I,08:49:23,22:39:11
PHYS,6741,Intro II (Non-Majors),04:13:55,17:30:01
FINA,6742,Introduction,11:34:20,16:25:49
ENGL,6743,General Studies,06:50:09,18:28:12
MAE,6744,Research,04:30:05,22:41:11
DATS,6745,Advanced Topics,10:50:37,18:09:39
CNSL,6746,Real World Applications,04:24:40,16:41:28
FINA,6747,Advanced Topics,01:58:57,14:24:05
SPAN,6748,Advanced Topics,06:46:12,14:25:49
HONR,6749,Intro II (Majors),04:26:32,22:58:08
HONR,6750,Intro II (Non-Majors),10:46:59,13:53:21
CHEM,6751,General Studies,00:36:04,13:22:39
DATS,6752,General Studies,04:01:40,23:09:13
ENGL,6753,Basics of Mathematics,00:30:43,20:41:29
SPAN,6754,Research,01:13:32,14:51:42
ITAL,6755,Real World Applications,00:42:20,17:02:02
SPAN,6756,Introduction,08:08:39,13:34:55
HDEV,6757,Special Topic I,02:49:55,18:32:33
MATH,6758,Special Topic I,00:45:31,18:57:52
ITAL,6759,Introduction,00:27:18,18:35:16
MAE,6760,Real World Applications,09:43:36,18:55:31
BIO,6761,Basics of Mathematics,04:49:00,22:22:56
FREN,6762,Introduction,09:33:43,18:20:44
MATH,6763,Introduction,11:07:00,16:13:49
CHEM,6764,Advanced Topics,08:41:34,21:53:12
CNSL,6765,Basics of Mathematics,10:29:56,23:41:26
FREN,6766,Intro II (Non-Majors),04:26:09,19:16:18
DATS,6767,General Studies,01:41:47,16:10:12
BIO,6768,Basics of Mathematics,02:47:48,21:58:29
CSCI,6769,Real World Applications,10:37:39,20:32:38
CNSL,6770,Basics of Mathematics,08:32:51,14:25:59
HDEV,6771,Introduction,07:26:51,14:20:10
BIO,6772,Intro II (Majors),00:49:10,21:09:16
BIOC,6773,Advanced Topics,02:56:28,22:35:02
FINA,6774,Introduction,01:08:36,20:31:33
BIO,6775,Intro II (Majors),11:27:10,23:57:38
MATH,6776,Special Topic II,10:40:04,20:26:24
PHYS,6777,General Studies,10:05:52,20:26:43
SPAN,6778,Intro II (Non-Majors),11:04:11,12:25:14
ACCY,6779,Real World Applications,04:48:00,18:29:46
SPAN,6780,Intro II (Non-Majors),07:13:09,15:58:39
BIO,6781,Introduction,03:12:19,14:46:58
ECON,6782,Real World Applications,03:57:31,16:45:23
PHYS,6783,Intro II (Majors),08:22:50,17:27:59
ENGL,6784,Real World Applications,04:11:19,16:58:38
CNSL,6785,Real World Applications,07:42:51,16:55:57
ENGL,6786,Intro II (Majors),07:23:46,17:18:44
MATH,6787,Intro II (Non-Majors),11:19:35,22:14:36
HDEV,6788,General Studies,05:00:53,21:44:24
CNSL,6789,Basics of Mathematics,05:04:51,16:12:12
BIO,6790,Introduction,06:40:59,22:33:06
FREN,6791,Intro II (Majors),00:42:58,14:13:12
BIOC,6792,Intro II (Non-Majors),04:04:50,19:50:41
CSCI,6793,Basics of Mathematics,10:32:25,16:24:27
HDEV,6794,Intro II (Non-Majors),05:16:45,14:48:20
ECON,6795,Intro II (Non-Majors),05:14:21,23:47:32
BIOC,6796,Special Topic I,02:35:10,14:30:51
ITAL,6797,Advanced Topics,00:48:18,20:14:50
ECON,6798,General Studies,03:59:32,14:38:05
MAE,6799,Introduction,09:29:05,16:56:27
BIOC,6800,Intro II (Non-Majors),07:22:06,15:08:13
ECON,6801,Basics of Mathematics,11:59:42,21:48:12
CNSL,6802,Intro II (Majors),06:49:49,16:12:44
SPAN,6803,General Studies,03:32:35,15:32:14
ENGL,6804,Special Topic II,01:47:30,23:13:17
CSCI,6805,Intro II (Non-Majors),10:00:39,20:07:10
BIO,6806,Basics of Mathematics,08:43:33,23:55:44
SPAN,6807,Real World Applications,09:23:09,15:24:08
BIOC,6808,Basics of Mathematics,02:03:04,22:09:53
HDEV,6809,Special Topic I,05:32:05,21:12:59
CSCI,6810,Research,05:42:24,20:12:50
FREN,6811,Real World Applications,03:14:51,23:48:37
HONR,6812,Special Topic II,01:28:38,22:44:25
DATS,6813,Special Topic I,09:32:49,23:14:24
DATS,6814,Basics of Mathematics,02:40:28,14:34:38
FREN,6815,Intro II (Majors),02:35:41,23:21:34
DATS,6816,Advanced Topics,04:28:54,18:47:24
MAE,6817,Special Topic II,00:04:30,17:34:03
ACCY,6818,Real World Applications,07:05:43,12:05:57
CNSL,6819,Real World Applications,02:06:16,16:05:34
FREN,6820,Special Topic II,05:57:10,18:30:05
SPAN,6821,Intro II (Majors),07:23:34,12:35:18
BIO,6822,Intro II (Majors),10:33:09,12:50:39
ENGL,6823,Intro II (Majors),01:55:23,12:39:19
ITAL,6824,Real World Applications,00:27:59,17:01:35
CHEM,6825,Special Topic II,02:11:03,16:36:20
SPAN,6826,Basics of Mathematics,07:03:03,21:01:28
CSCI,6827,Special Topic I,01:49:57,15:56:23
SPAN,6828,Special Topic I,06:00:34,19:31:07
ECON,6829,Research,04:23:51,20:19:19
JAPN,6830,Basics of Mathematics,03:59:25,22:36:24
FINA,6831,Research,05:14:53,21:28:21
PHYS,6832,Advanced Topics,02:40:32,17:31:07
ENGL,6833,Introduction,08:04:05,15:22:04
ENGL,6834,Research,01:10:52,14:56:43
CNSL,6835,Advanced Topics,07:56:57,20:32:26
BIO,6836,Special Topic I,08:27:00,20:18:41
ENGL,6837,Special Topic I,08:18:40,18:37:04
MAE,6838,Special Topic II,11:02:06,12:26:38
HONR,6839,Advanced Topics,07:08:40,15:40:31
ACCY,6840,Research,01:37:05,22:08:14
SPAN,6841,General Studies,06:55:53,14:48:41
CSCI,6842,Introduction,10:17:39,18:44:12
FREN,6843,Basics of Mathematics,10:27:35,15:12:20
ACCY,6844,Research,02:10:27,12:30:12
ACCY,6845,Basics of Mathematics,08:47:18,15:03:48
MUS,6846,Intro II (Majors),00:28:46,23:23:33
FINA,6847,General Studies,06:06:16,13:35:53
ACCY,6848,Intro II (Majors),07:10:33,22:27:10
ACCY,6849,Special Topic I,08:52:19,12:09:05
MATH,6850,Advanced Topics,05:55:00,22:19:50
HONR,6851,Advanced Topics,04:05:14,19:30:28
BIO,6852,Real World Applications,11:34:52,14:33:42
MATH,6853,Special Topic II,02:59:19,12:29:31
HDEV,6854,Advanced Topics,09:57:31,15:48:32
MUS,6855,Intro II (Majors),10:31:32,16:54:48
JAPN,6856,Research,03:25:37,12:10:32
CSCI,6857,Real World Applications,02:49:42,22:21:21
MAE,6858,Research,08:24:40,17:04:18
FINA,6859,Special Topic I,01:34:07,23:01:16
CSCI,6860,Basics of Mathematics,11:02:39,23:52:56
DATS,6861,Real World Applications,04:28:14,20:24:58
PHYS,6862,General Studies,09:51:50,12:19:20
CSCI,6863,Intro II (Majors),09:10:01,21:42:28
CHEM,6864,Introduction,06:10:05,12:50:56
HONR,6865,Real World Applications,07:23:27,13:36:33
SPAN,6866,Research,09:43:54,15:27:18
DATS,6867,Real World Applications,03:12:48,16:03:56
MATH,6868,Intro II (Majors),05:56:24,14:40:37
CHEM,6869,General Studies,05:56:25,21:08:40
MAE,6870,Intro II (Non-Majors),11:03:39,20:03:52
ENGL,6871,Intro II (Non-Majors),06:24:38,21:33:48
FINA,6872,Intro II (Non-Majors),09:17:05,12:20:33
BIO,6873,Special Topic II,02:48:42,19:48:24
MAE,6874,Real World Applications,03:26:38,22:42:53
DATS,6875,Research,05:01:51,13:23:15
CHEM,6876,Intro II (Majors),02:00:00,23:27:36
CSCI,6877,Basics of Mathematics,00:08:15,20:45:28
ACCY,6878,Special Topic I,01:04:14,12:08:27
SPAN,6879,Basics of Mathematics,00:08:38,23:28:19
CSCI,6880,Intro II (Non-Majors),07:18:29,19:00:06
SPAN,6881,Advanced Topics,08:36:42,19:18:32
BIO,6882,Introduction,07:24:20,18:39:21
ITAL,6883,Special Topic I,03:10:15,15:51:53
ECON,6884,Real World Applications,04:22:10,16:11:34
DATS,6885,General Studies,08:23:40,21:24:59
ECON,6886,Introduction,06:51:15,14:05:56
CHEM,6887,Introduction,09:51:11,19:41:53
PHYS,6888,Intro II (Majors),08:32:17,18:10:27
CSCI,6889,Real World Applications,07:27:16,13:48:57
ITAL,6890,Basics of Mathematics,03:05:23,17:43:13
DATS,6891,Intro II (Non-Majors),10:16:15,17:19:10
DATS,6892,Research,11:22:58,12:05:01
JAPN,6893,Advanced Topics,07:12:01,20:47:43
PHYS,6894,Real World Applications,04:21:14,19:25:17
PHYS,6895,Real World Applications,05:55:22,12:17:29
HDEV,6896,Special Topic I,05:46:45,21:07:25
HDEV,6897,Real World Applications,03:12:19,13:06:20
HDEV,6898,Introduction,08:13:00,12:48:47
JAPN,6899,Advanced Topics,10:33:10,13:21:54
BIO,6900,Research,11:50:12,12:42:26
ECON,6901,Intro II (Non-Majors),09:38:17,14:02:09
ENGL,6902,Intro II (Majors),10:48:51,22:48:27
PHYS,6903,Intro II (Non-Majors),10:01:40,20:20:33
JAPN,6904,Real World Applications,09:23:41,22:59:11
HDEV,6905,Intro II (Majors),10:04:46,15:08:26
ENGL,6906,Intro II (Non-Majors),06:05:32,12:24:55
FREN,6907,Intro II (Non-Majors),01:50:27,12:39:01
PHYS,6908,Special Topic II,09:43:34,16:50:38
ITAL,6909,Intro II (Majors),01:41:03,21:35:07
PHYS,6910,Advanced Topics,09:14:34,15:00:49
DATS,6911,Special Topic II,07:07:41,13:05:03
CNSL,6912,General Studies,04:45:14,17:29:06
CHEM,6913,Special Topic I,06:49:32,19:59:04
MUS,6914,General Studies,03:46:07,23:46:28
ITAL,6915,Basics of Mathematics,04:02:28,14:49:07
PHYS,6916,Real World Applications,05:42:27,19:41:28
DATS,6917,Advanced Topics,01:33:32,18:54:53
SPAN,6918,Introduction,10:18:14,14:30:42
HONR,6919,Intro II (Non-Majors),07:04:40,16:31:31
MUS,6920,Advanced Topics,07:13:38,12:44:44
BIO,6921,Real World Applications,00:31:47,19:43:45
CNSL,6922,Special Topic I,02:32:30,13:48:52
BIO,6923,Basics of Mathematics,01:01:44,18:54:31
FINA,6924,Introduction,11:32:15,15:09:24
CHEM,6925,Intro II (Non-Majors),10:34:12,20:49:04
ACCY,6926,Introduction,05:25:43,16:41:46
ECON,6927,Special Topic I,11:25:13,19:04:56
DATS,6928,Basics of Mathematics,01:21:03,20:13:30
HDEV,6929,General Studies,05:08:32,16:55:17
HONR,6930,Basics of Mathematics,04:50:56,13:21:41
HONR,6931,Special Topic I,01:03:01,17:28:10
MATH,6932,Introduction,00:21:01,22:38:01
MAE,6933,Intro II (Non-Majors),02:26:58,21:59:50
HONR,6934,Intro II (Non-Majors),02:37:31,17:28:38
BIO,6935,Intro II (Non-Majors),05:01:34,17:02:56
SPAN,6936,Special Topic II,01:54:01,17:46:39
ECON,6937,Special Topic I,08:18:40,21:04:56
ECON,6938,Special Topic I,07:59:22,18:25:56
CSCI,6939,Intro II (Majors),01:47:37,15:30:19
CSCI,6940,Introduction,02:44:59,15:42:24
SPAN,6941,General Studies,08:12:25,13:22:32
JAPN,6942,Advanced Topics,07:45:44,12:58:09
JAPN,6943,Intro II (Majors),11:47:27,16:58:50
HONR,6944,General Studies,01:18:39,16:24:16
ACCY,6945,General Studies,11:46:06,20:18:59
MUS,6946,Advanced Topics,10:42:17,18:16:22
SPAN,6947,Intro II (Non-Majors),02:06:36,19:30:43
CSCI,6948,Real World Applications,03:45:03,22:45:13
HDEV,6949,Intro II (Non-Majors),09:23:06,20:56:46
ECON,6950,Special Topic II,10:59:53,21:27:21
BIOC,6951,Research,00:24:33,21:15:57
MUS,6952,Real World Applications,02:57:52,18:52:47
FREN,6953,General Studies,05:04:30,12:21:35
ITAL,6954,Research,03:14:20,12:10:10
BIO,6955,Basics of Mathematics,08:17:39,16:46:24
ACCY,6956,Research,07:37:14,22:03:59
MATH,6957,General Studies,10:14:09,21:07:06
JAPN,6958,Introduction,09:16:58,19:01:44
CSCI,6959,Basics of Mathematics,08:24:41,21:30:38
ITAL,6960,Real World Applications,06:35:21,12:34:56
ITAL,6961,Special Topic II,02:02:26,21:39:00
PHYS,6962,Advanced Topics,04:20:00,13:45:59
ECON,6963,Intro II (Majors),08:27:43,20:00:05
ITAL,6964,Intro II (Majors),02:06:39,21:03:50
ENGL,6965,Intro II (Non-Majors),11:15:53,15:52:06
JAPN,6966,Introduction,07:00:39,13:04:34
CHEM,6967,Advanced Topics,01:05:05,19:50:35
SPAN,6968,Intro II (Majors),00:32:21,21:38:09
CHEM,6969,Advanced Topics,07:53:51,17:23:38
HDEV,6970,Intro II (Majors),05:13:54,23:53:00
ECON,6971,Intro II (Majors),07:46:01,13:22:23
HONR,6972,Advanced Topics,07:11:42,22:07:44
BIO,6973,Intro II (Majors),10:47:09,12:27:40
ITAL,6974,Research,05:35:22,21:38:55
MUS,6975,Basics of Mathematics,02:20:16,22:57:58
MAE,6976,Research,08:29:11,12:35:43
ECON,6977,Real World Applications,00:35:39,21:57:07
BIOC,6978,Intro II (Majors),03:35:43,18:58:19
PHYS,6979,Introduction,03:26:42,18:10:23
CSCI,6980,Intro II (Non-Majors),01:52:47,21:25:15
MATH,6981,Special Topic I,01:01:13,13:12:06
MUS,6982,Special Topic I,08:48:38,21:02:46
FREN,6983,Research,10:16:46,13:41:37
ITAL,6984,Intro II (Non-Majors),05:08:20,12:49:55
FINA,6985,Introduction,07:19:00,19:43:46
ENGL,6986,Advanced Topics,03:57:01,21:51:01
ITAL,6987,Research,08:14:58,12:39:39
CSCI,6988,Advanced Topics,05:30:21,19:23:06
MAE,6989,Introduction,11:51:39,18:10:04
MUS,6990,Intro II (Majors),02:16:42,14:04:29
ACCY,6991,General Studies,06:25:14,21:42:31
ECON,6992,Special Topic I,02:55:46,23:43:28
MUS,6993,Special Topic I,01:26:47,17:21:47
CNSL,6994,Research,09:52:28,20:57:58
MUS,6995,Special Topic II,11:28:06,13:39:26
FINA,6996,Intro II (Majors),07:58:07,17:38:01
BIOC,6997,Intro II (Majors),11:29:47,17:32:46
BIOC,6998,Intro II (Non-Majors),10:55:38,14:07:00
CNSL,6999,Intro II (Non-Majors),06:13:10,15:10:04
SPAN,7000,Advanced Topics,11:49:42,13:06:18
JAPN,7001,Special Topic I,01:13:46,18:32:52
ECON,7002,Special Topic I,11:52:46,23:13:32
DATS,7003,Basics of Mathematics,05:27:24,23:24:14
HDEV,7004,Intro II (Non-Majors),10:29:39,12:31:06
HONR,7005,Research,09:19:13,18:14:02
HONR,7006,Special Topic I,02:54:52,13:32:05
MAE,7007,Special Topic I,09:06:10,20:40:45
ECON,7008,Special Topic II,06:13:14,23:08:37
JAPN,7009,Intro II (Non-Majors),00:31:01,18:46:14
SPAN,7010,Basics of Mathematics,08:47:13,12:13:21
DATS,7011,Intro II (Non-Majors),03:55:38,20:11:19
CSCI,7012,Real World Applications,03:09:40,17:23:08
MUS,7013,Intro II (Non-Majors),00:12:06,14:53:35
ACCY,7014,General Studies,03:48:28,21:23:53
MUS,7015,Advanced Topics,01:35:19,20:58:29
HONR,7016,Research,05:48:53,13:38:42
SPAN,7017,Real World Applications,05:27:48,22:40:29
ENGL,7018,Basics of Mathematics,07:16:34,20:04:26
CSCI,7019,Real World Applications,11:57:45,22:19:20
ITAL,7020,Special Topic II,05:48:33,20:08:33
FINA,7021,Advanced Topics,11:17:56,16:13:36
ITAL,7022,Introduction,11:32:11,15:08:20
FINA,7023,Special Topic I,09:37:51,14:16:36
PHYS,7024,Introduction,06:56:14,19:20:46
FREN,7025,Special Topic II,03:14:01,19:22:38
HONR,7026,Special Topic II,11:11:20,20:48:42
ECON,7027,Special Topic I,02:20:32,22:49:25
ITAL,7028,General Studies,11:10:18,23:44:57
ECON,7029,General Studies,05:27:12,16:17:57
MUS,7030,Intro II (Non-Majors),06:53:25,21:59:25
ENGL,7031,Research,05:19:22,15:16:10
CHEM,7032,Basics of Mathematics,04:14:24,14:20:27
ITAL,7033,Special Topic II,08:45:36,14:02:26
HONR,7034,Real World Applications,06:47:44,21:03:32
ACCY,7035,Intro II (Non-Majors),09:13:05,16:22:30
HONR,7036,Introduction,04:21:26,15:40:25
HONR,7037,Real World Applications,00:12:36,18:02:38
ITAL,7038,Real World Applications,05:53:02,14:42:04
FINA,7039,Advanced Topics,06:52:51,12:27:13
FINA,7040,Special Topic I,09:40:49,15:25:43
HONR,7041,Real World Applications,01:43:22,14:38:17
ENGL,7042,Basics of Mathematics,06:58:44,20:51:10
CNSL,7043,Special Topic II,08:05:22,12:02:46
MUS,7044,Real World Applications,04:13:03,16:35:57
CNSL,7045,Introduction,04:58:03,17:15:37
CSCI,7046,Research,03:01:13,12:40:55
DATS,7047,Intro II (Majors),08:19:37,14:20:09
CNSL,7048,Advanced Topics,11:38:46,22:36:08
ITAL,7049,Special Topic I,08:27:06,16:07:37
MATH,7050,General Studies,01:16:08,22:38:50
